candle_open_time,open_price,high_price,low_price,close_price,btc_volume,candle_close_time,usd_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2021-05-01 05:55:00,58064.82000000,58089.00000000,58064.82000000,58067.00000000,0.10453900,2021-05-01 05:55:59.999,6070.99529922,7,0.01724200,1001.15362644,0
2021-05-01 05:56:00,58070.84000000,58100.05000000,58067.87000000,58100.05000000,0.19463100,2021-05-01 05:56:59.999,11303.11707168,6,0.17182100,9977.85493118,0
2021-05-01 05:57:00,58119.80000000,58119.80000000,58119.80000000,58119.80000000,0.01640900,2021-05-01 05:57:59.999,953.68779820,1,0.00000000,0.00000000,0
2021-05-01 05:58:00,58120.81000000,58120.81000000,58089.07000000,58098.37000000,0.58648400,2021-05-01 05:58:59.999,34081.85683196,14,0.36295100,21091.87457369,0
2021-05-01 05:59:00,58098.37000000,58098.37000000,58098.37000000,58098.37000000,0.00000000,2021-05-01 05:59:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 06:00:00,58127.70000000,58127.70000000,58032.69000000,58032.94000000,0.34050500,2021-05-01 06:00:59.999,19772.49071236,15,0.00034800,20.19710046,0
2021-05-01 06:01:00,58030.61000000,58030.61000000,58000.00000000,58000.34000000,0.38233600,2021-05-01 06:01:59.999,22176.36307562,14,0.03830000,2221.84607315,0
2021-05-01 06:02:00,58017.83000000,58017.83000000,58006.53000000,58006.53000000,0.03763800,2021-05-01 06:02:59.999,2183.45571864,2,0.01822500,1057.37495175,0
2021-05-01 06:03:00,58029.88000000,58029.88000000,57995.73000000,57995.73000000,0.07705600,2021-05-01 06:03:59.999,4471.23390776,8,0.06576200,3816.00971600,0
2021-05-01 06:04:00,57996.53000000,57996.53000000,57948.71000000,57948.71000000,0.05398000,2021-05-01 06:04:59.999,3129.64817403,9,0.04346600,2520.31399510,0
2021-05-01 06:05:00,57963.85000000,57990.80000000,57963.85000000,57990.80000000,0.08575700,2021-05-01 06:05:59.999,4971.51189253,8,0.05157300,2989.74987061,0
2021-05-01 06:06:00,57985.28000000,57985.28000000,57972.53000000,57972.53000000,0.18112400,2021-05-01 06:06:59.999,10501.57608341,7,0.00000000,0.00000000,0
2021-05-01 06:07:00,57983.86000000,57993.08000000,57983.86000000,57993.08000000,0.06667800,2021-05-01 06:07:59.999,3866.25519308,3,0.00000000,0.00000000,0
2021-05-01 06:08:00,57993.08000000,58032.16000000,57993.08000000,58013.05000000,0.05422400,2021-05-01 06:08:59.999,3145.34924516,9,0.04511600,2616.94749236,0
2021-05-01 06:09:00,58020.54000000,58020.54000000,57993.08000000,58004.16000000,0.06183000,2021-05-01 06:09:59.999,3586.31435627,8,0.00515600,299.12456990,0
2021-05-01 06:10:00,58020.47000000,58020.47000000,58017.31000000,58017.31000000,0.00229400,2021-05-01 06:10:59.999,133.09466030,3,0.00135400,78.55838890,0
2021-05-01 06:11:00,58017.31000000,58017.31000000,57975.20000000,57975.20000000,0.30843900,2021-05-01 06:11:59.999,17890.23949805,12,0.00000000,0.00000000,0
2021-05-01 06:12:00,57957.54000000,57988.87000000,57957.54000000,57988.87000000,0.14623400,2021-05-01 06:12:59.999,8478.59008715,9,0.14351500,8321.00351865,0
2021-05-01 06:13:00,58008.28000000,58008.28000000,57993.53000000,57993.53000000,0.17056200,2021-05-01 06:13:59.999,9892.84112420,6,0.00000000,0.00000000,0
2021-05-01 06:14:00,57994.12000000,57994.12000000,57983.40000000,57983.40000000,0.07969500,2021-05-01 06:14:59.999,4621.62623228,6,0.00000000,0.00000000,0
2021-05-01 06:15:00,57992.09000000,58000.43000000,57992.09000000,58000.43000000,0.00480800,2021-05-01 06:15:59.999,278.85708762,4,0.00131400,76.21200000,0
2021-05-01 06:16:00,58011.33000000,58011.34000000,58011.33000000,58011.33000000,0.00571800,2021-05-01 06:16:59.999,331.70879919,4,0.00000000,0.00000000,0
2021-05-01 06:17:00,58011.34000000,58017.97000000,57999.98000000,57999.98000000,0.02017900,2021-05-01 06:17:59.999,1170.58899070,7,0.00095600,55.46517932,0
2021-05-01 06:18:00,58012.73000000,58023.71000000,58012.72000000,58023.71000000,0.00832800,2021-05-01 06:18:59.999,483.15595368,5,0.00000000,0.00000000,0
2021-05-01 06:19:00,58023.74000000,58057.95000000,58023.74000000,58051.41000000,0.06271400,2021-05-01 06:19:59.999,3640.47115269,8,0.03446100,2000.73184040,0
2021-05-01 06:20:00,58063.14000000,58079.93000000,58055.12000000,58079.93000000,0.24282900,2021-05-01 06:20:59.999,14099.76789134,18,0.17340900,10068.67227216,0
2021-05-01 06:21:00,58089.80000000,58089.80000000,58060.13000000,58070.00000000,0.18114000,2021-05-01 06:21:59.999,10519.06778776,14,0.13838900,8036.13220880,0
2021-05-01 06:22:00,58070.00000000,58070.00000000,58061.86000000,58061.86000000,0.14718300,2021-05-01 06:22:59.999,8546.81716551,10,0.12491100,7253.58177000,0
2021-05-01 06:23:00,58069.99000000,58103.23000000,58069.92000000,58103.23000000,0.01610800,2021-05-01 06:23:59.999,935.52277355,6,0.01405900,816.46925528,0
2021-05-01 06:24:00,58122.54000000,58124.71000000,58103.21000000,58111.86000000,0.14021700,2021-05-01 06:24:59.999,8148.12745299,16,0.03442200,2000.23952775,0
2021-05-01 06:25:00,58119.20000000,58136.29000000,58119.20000000,58136.29000000,0.00278000,2021-05-01 06:25:59.999,161.58771404,2,0.00000000,0.00000000,0
2021-05-01 06:26:00,58147.40000000,58184.56000000,58147.40000000,58184.56000000,0.06110800,2021-05-01 06:26:59.999,3555.24314028,5,0.05306300,3087.44730728,0
2021-05-01 06:27:00,58173.30000000,58200.07000000,58173.30000000,58196.52000000,1.12475400,2021-05-01 06:27:59.999,65447.10132418,21,0.24502700,14259.16552480,0
2021-05-01 06:28:00,58219.70000000,58222.11000000,58219.68000000,58219.68000000,0.04088900,2021-05-01 06:28:59.999,2380.58631492,7,0.00000000,0.00000000,0
2021-05-01 06:29:00,58206.31000000,58227.87000000,58181.47000000,58181.47000000,0.00696000,2021-05-01 06:29:59.999,405.07932301,7,0.00189000,109.99178126,0
2021-05-01 06:30:00,58181.47000000,58181.47000000,58157.42000000,58163.35000000,0.05585500,2021-05-01 06:30:59.999,3249.08778441,9,0.01651400,960.47046186,0
2021-05-01 06:31:00,58152.47000000,58152.47000000,58124.13000000,58124.13000000,0.02847900,2021-05-01 06:31:59.999,1655.38068287,6,0.00000000,0.00000000,0
2021-05-01 06:32:00,58124.13000000,58124.13000000,58095.58000000,58095.59000000,0.06856500,2021-05-01 06:32:59.999,3984.51606455,6,0.06194500,3599.87332170,0
2021-05-01 06:33:00,58088.58000000,58146.21000000,58087.72000000,58135.89000000,0.02837900,2021-05-01 06:33:59.999,1649.16997666,10,0.01807100,1050.16284667,0
2021-05-01 06:34:00,58152.47000000,58173.57000000,58145.80000000,58155.05000000,0.00627900,2021-05-01 06:34:59.999,365.16822583,5,0.00251000,146.00006780,0
2021-05-01 06:35:00,58154.99000000,58158.96000000,58149.21000000,58149.21000000,0.00674900,2021-05-01 06:35:59.999,392.48929742,8,0.00017400,10.11915618,0
2021-05-01 06:36:00,58159.16000000,58161.18000000,58084.84000000,58084.84000000,0.19055900,2021-05-01 06:36:59.999,11075.26118498,16,0.01662700,966.26484268,0
2021-05-01 06:37:00,58086.61000000,58086.61000000,58058.25000000,58069.71000000,0.18477100,2021-05-01 06:37:59.999,10729.36552009,10,0.02181000,1266.50037510,0
2021-05-01 06:38:00,58077.05000000,58113.70000000,58076.87000000,58103.69000000,0.14544300,2021-05-01 06:38:59.999,8450.81433010,18,0.00107100,62.22053115,0
2021-05-01 06:39:00,58098.59000000,58133.44000000,58087.12000000,58131.96000000,0.09364400,2021-05-01 06:39:59.999,5442.48192245,11,0.06597000,3834.28591020,0
2021-05-01 06:40:00,58121.65000000,58131.95000000,58103.72000000,58103.72000000,0.01083000,2021-05-01 06:40:59.999,629.42886017,10,0.00000000,0.00000000,0
2021-05-01 06:41:00,58076.93000000,58078.68000000,58076.87000000,58076.87000000,0.00569000,2021-05-01 06:41:59.999,330.46281005,3,0.00000000,0.00000000,0
2021-05-01 06:42:00,58078.16000000,58090.99000000,58051.78000000,58051.78000000,0.28070300,2021-05-01 06:42:59.999,16297.15471646,11,0.01977000,1148.45887230,0
2021-05-01 06:43:00,58007.95000000,58035.23000000,57995.54000000,57995.54000000,0.01286700,2021-05-01 06:43:59.999,746.24875076,5,0.01180400,684.58629991,0
2021-05-01 06:44:00,57995.54000000,57995.54000000,57995.54000000,57995.54000000,0.00665400,2021-05-01 06:44:59.999,385.90232316,2,0.00000000,0.00000000,0
2021-05-01 06:45:00,57986.64000000,57989.73000000,57887.77000000,57887.77000000,0.83030700,2021-05-01 06:45:59.999,48115.08589865,35,0.21256200,12319.38225138,0
2021-05-01 06:46:00,57885.50000000,57886.94000000,57848.79000000,57886.94000000,0.18948400,2021-05-01 06:46:59.999,10965.84974382,19,0.02765600,1600.40391940,0
2021-05-01 06:47:00,57886.94000000,57933.48000000,57884.75000000,57925.22000000,0.12891300,2021-05-01 06:47:59.999,7466.64150256,19,0.04735200,2742.38918592,0
2021-05-01 06:48:00,57935.38000000,57935.38000000,57903.16000000,57910.66000000,0.01245500,2021-05-01 06:48:59.999,721.32040914,8,0.00224700,130.14542706,0
2021-05-01 06:49:00,57924.29000000,57952.32000000,57924.29000000,57937.90000000,0.07703100,2021-05-01 06:49:59.999,4462.25776931,7,0.06891100,3991.87044303,0
2021-05-01 06:50:00,57936.49000000,58000.66000000,57936.49000000,58000.66000000,0.05969100,2021-05-01 06:50:59.999,3460.60765836,13,0.00111300,64.54903602,0
2021-05-01 06:51:00,57989.42000000,57989.42000000,57989.42000000,57989.42000000,0.00093000,2021-05-01 06:51:59.999,53.93016060,1,0.00000000,0.00000000,0
2021-05-01 06:52:00,57989.42000000,57989.42000000,57989.42000000,57989.42000000,0.00000000,2021-05-01 06:52:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 06:53:00,57989.42000000,57989.42000000,57989.42000000,57989.42000000,0.00000000,2021-05-01 06:53:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 06:54:00,58002.92000000,58002.92000000,58002.92000000,58002.92000000,0.05403000,2021-05-01 06:54:59.999,3133.89776760,1,0.05403000,3133.89776760,0
2021-05-01 06:55:00,58045.20000000,58045.20000000,58045.20000000,58045.20000000,0.00017300,2021-05-01 06:55:59.999,10.04181960,1,0.00017300,10.04181960,0
2021-05-01 06:56:00,58029.51000000,58037.57000000,58029.51000000,58037.57000000,0.00119100,2021-05-01 06:56:59.999,69.12009413,2,0.00086200,50.02838534,0
2021-05-01 06:57:00,57980.49000000,57980.49000000,57934.30000000,57946.53000000,0.10401900,2021-05-01 06:57:59.999,6027.52296430,7,0.03262900,1890.53774600,0
2021-05-01 06:58:00,57946.53000000,57946.53000000,57946.53000000,57946.53000000,0.00000000,2021-05-01 06:58:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 06:59:00,57933.01000000,57933.01000000,57933.01000000,57933.01000000,0.00086200,2021-05-01 06:59:59.999,49.93825462,1,0.00000000,0.00000000,0
2021-05-01 07:00:00,57906.41000000,57931.62000000,57906.41000000,57931.62000000,0.00695000,2021-05-01 07:00:59.999,402.57736075,4,0.00328300,190.14354275,0
2021-05-01 07:01:00,57965.49000000,57990.29000000,57965.49000000,57981.17000000,0.12691600,2021-05-01 07:01:59.999,7357.90381657,5,0.05744100,3329.87887802,0
2021-05-01 07:02:00,57967.73000000,57967.73000000,57916.53000000,57929.10000000,0.12994900,2021-05-01 07:02:59.999,7527.89299991,8,0.12089000,7002.76333384,0
2021-05-01 07:03:00,57969.13000000,57969.13000000,57958.10000000,57958.10000000,0.06302200,2021-05-01 07:03:59.999,3652.64587876,2,0.00000000,0.00000000,0
2021-05-01 07:04:00,57958.10000000,57958.10000000,57958.10000000,57958.10000000,0.00000000,2021-05-01 07:04:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 07:05:00,57947.50000000,57947.50000000,57947.50000000,57947.50000000,0.01879000,2021-05-01 07:05:59.999,1088.83352500,1,0.00000000,0.00000000,0
2021-05-01 07:06:00,57875.53000000,57896.28000000,57822.84000000,57829.20000000,0.11424300,2021-05-01 07:06:59.999,6608.22984054,15,0.04793400,2772.81769797,0
2021-05-01 07:07:00,57820.45000000,57876.28000000,57820.45000000,57876.28000000,0.53215400,2021-05-01 07:07:59.999,30797.23192540,21,0.07202000,4166.73280438,0
2021-05-01 07:08:00,57892.93000000,57892.93000000,57892.93000000,57892.93000000,0.00095800,2021-05-01 07:08:59.999,55.46142694,1,0.00095800,55.46142694,0
2021-05-01 07:09:00,57833.65000000,57833.65000000,57785.82000000,57785.82000000,0.03918400,2021-05-01 07:09:59.999,2265.46140868,6,0.01698000,982.01537700,0
2021-05-01 07:10:00,57785.83000000,57810.17000000,57785.83000000,57810.17000000,0.22568900,2021-05-01 07:10:59.999,13044.99049343,12,0.21928900,12675.08764143,0
2021-05-01 07:11:00,57816.83000000,57825.30000000,57802.32000000,57825.30000000,0.04756900,2021-05-01 07:11:59.999,2750.32521141,4,0.02908300,1681.54057344,0
2021-05-01 07:12:00,57825.30000000,57826.21000000,57825.30000000,57826.21000000,0.02144300,2021-05-01 07:12:59.999,1239.96624440,2,0.02015000,1165.19813150,0
2021-05-01 07:13:00,57795.94000000,57795.94000000,57714.20000000,57741.42000000,0.10560400,2021-05-01 07:13:59.999,6097.49011220,15,0.01006100,580.99873385,0
2021-05-01 07:14:00,57710.83000000,57724.38000000,57706.33000000,57723.01000000,0.08540000,2021-05-01 07:14:59.999,4928.55070254,10,0.04032300,2327.11745505,0
2021-05-01 07:15:00,57725.79000000,57810.62000000,57725.79000000,57804.40000000,0.12523100,2021-05-01 07:15:59.999,7232.66652379,7,0.12300600,7104.05173379,0
2021-05-01 07:16:00,57813.72000000,57813.72000000,57792.35000000,57792.35000000,0.00625400,2021-05-01 07:16:59.999,361.54460912,3,0.00000000,0.00000000,0
2021-05-01 07:17:00,57809.95000000,57866.91000000,57809.95000000,57866.91000000,1.35503100,2021-05-01 07:17:59.999,78350.29448663,20,1.35503100,78350.29448663,0
2021-05-01 07:18:00,57884.06000000,57890.10000000,57855.32000000,57879.49000000,0.10723200,2021-05-01 07:18:59.999,6206.93631320,8,0.07819600,4526.18208780,0
2021-05-01 07:19:00,57871.66000000,57871.66000000,57844.93000000,57844.93000000,0.41536900,2021-05-01 07:19:59.999,24036.61986520,13,0.13116600,7590.13213172,0
2021-05-01 07:20:00,57890.00000000,57890.00000000,57890.00000000,57890.00000000,0.00300000,2021-05-01 07:20:59.999,173.67000000,1,0.00300000,173.67000000,0
2021-05-01 07:21:00,57921.09000000,57921.09000000,57907.68000000,57919.38000000,0.09198500,2021-05-01 07:21:59.999,5327.43960929,4,0.06808200,3943.27167858,0
2021-05-01 07:22:00,57934.82000000,57934.82000000,57934.82000000,57934.82000000,0.00215800,2021-05-01 07:22:59.999,125.02334156,1,0.00215800,125.02334156,0
2021-05-01 07:23:00,57930.55000000,57930.55000000,57907.29000000,57907.29000000,0.16483300,2021-05-01 07:23:59.999,9546.58176163,6,0.00000000,0.00000000,0
2021-05-01 07:24:00,57940.10000000,57940.10000000,57940.10000000,57940.10000000,0.02683700,2021-05-01 07:24:59.999,1554.93846370,1,0.00000000,0.00000000,0
2021-05-01 07:25:00,57960.69000000,57968.70000000,57960.69000000,57968.70000000,0.01111400,2021-05-01 07:25:59.999,644.18121228,5,0.01035200,600.00906288,0
2021-05-01 07:26:00,57986.90000000,57986.90000000,57953.89000000,57961.37000000,0.50262700,2021-05-01 07:26:59.999,29132.74312853,10,0.00252700,146.52847961,0
2021-05-01 07:27:00,57962.52000000,57962.52000000,57907.29000000,57907.29000000,0.06001700,2021-05-01 07:27:59.999,3476.73964974,13,0.00832900,482.41598363,0
2021-05-01 07:28:00,57919.13000000,57936.39000000,57919.13000000,57921.25000000,0.32214700,2021-05-01 07:28:59.999,18660.44366630,9,0.05779300,3347.79225171,0
2021-05-01 07:29:00,57919.65000000,57929.18000000,57919.65000000,57929.18000000,0.04334300,2021-05-01 07:29:59.999,2510.61790505,3,0.04334300,2510.61790505,0
2021-05-01 07:30:00,57889.46000000,57938.50000000,57888.19000000,57938.50000000,0.04081000,2021-05-01 07:30:59.999,2363.41280996,6,0.03460100,2003.94539850,0
2021-05-01 07:31:00,57998.29000000,58023.77000000,57998.29000000,58012.18000000,0.15931900,2021-05-01 07:31:59.999,9241.51479162,10,0.14818800,8595.66461670,0
2021-05-01 07:32:00,58010.08000000,58010.08000000,57985.10000000,57990.09000000,0.60643900,2021-05-01 07:32:59.999,35168.40979958,12,0.13751000,7973.87745381,0
2021-05-01 07:33:00,57947.63000000,57947.63000000,57938.49000000,57938.49000000,0.03409800,2021-05-01 07:33:59.999,1975.79207541,3,0.00000000,0.00000000,0
2021-05-01 07:34:00,57913.71000000,57925.10000000,57913.71000000,57925.10000000,0.08909100,2021-05-01 07:34:59.999,5160.20497657,6,0.08909100,5160.20497657,0
2021-05-01 07:35:00,57920.65000000,57944.47000000,57920.65000000,57926.14000000,0.22370800,2021-05-01 07:35:59.999,12961.13630251,9,0.04027800,2333.46788361,0
2021-05-01 07:36:00,57926.14000000,57926.14000000,57926.14000000,57926.14000000,0.00000000,2021-05-01 07:36:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 07:37:00,57906.53000000,57912.94000000,57898.51000000,57909.02000000,0.06021800,2021-05-01 07:37:59.999,3486.99003261,7,0.05021800,2907.86213261,0
2021-05-01 07:38:00,57898.70000000,57898.70000000,57872.18000000,57872.18000000,0.05681400,2021-05-01 07:38:59.999,3289.24950354,4,0.02340000,1354.82958000,0
2021-05-01 07:39:00,57892.38000000,57892.38000000,57821.04000000,57821.04000000,0.05068100,2021-05-01 07:39:59.999,2931.65076319,3,0.01608000,930.90947040,0
2021-05-01 07:40:00,57817.83000000,57857.46000000,57811.49000000,57857.46000000,0.04630800,2021-05-01 07:40:59.999,2678.04152849,4,0.03980500,2302.05218000,0
2021-05-01 07:41:00,57866.99000000,57866.99000000,57866.99000000,57866.99000000,0.00172600,2021-05-01 07:41:59.999,99.87842474,1,0.00172600,99.87842474,0
2021-05-01 07:42:00,57860.60000000,57915.73000000,57860.60000000,57905.02000000,0.09734000,2021-05-01 07:42:59.999,5633.63526561,7,0.07328800,4240.64798048,0
2021-05-01 07:43:00,57905.02000000,57915.00000000,57902.41000000,57902.41000000,0.11138400,2021-05-01 07:43:59.999,6450.35318202,5,0.07690000,4453.56370000,0
2021-05-01 07:44:00,57896.52000000,57896.52000000,57846.70000000,57846.70000000,0.14676000,2021-05-01 07:44:59.999,8493.37507261,12,0.00025900,14.98491120,0
2021-05-01 07:45:00,57839.33000000,57839.33000000,57839.33000000,57839.33000000,0.00475000,2021-05-01 07:45:59.999,274.73681750,1,0.00000000,0.00000000,0
2021-05-01 07:46:00,57893.47000000,57893.47000000,57864.74000000,57864.74000000,0.08967700,2021-05-01 07:46:59.999,5190.88454105,4,0.04620000,2674.30779000,0
2021-05-01 07:47:00,57869.05000000,57884.88000000,57869.05000000,57884.88000000,0.05319200,2021-05-01 07:47:59.999,3078.69859640,2,0.03336000,1931.03959680,0
2021-05-01 07:48:00,57919.35000000,57919.35000000,57861.59000000,57861.59000000,0.04903300,2021-05-01 07:48:59.999,2837.99133816,7,0.00017300,10.02004755,0
2021-05-01 07:49:00,57861.59000000,57861.59000000,57861.59000000,57861.59000000,0.00000000,2021-05-01 07:49:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 07:50:00,57847.41000000,57875.52000000,57847.41000000,57862.79000000,0.04120800,2021-05-01 07:50:59.999,2384.09565894,4,0.04034400,2334.10220838,0
2021-05-01 07:51:00,57862.79000000,57862.79000000,57862.79000000,57862.79000000,0.00000000,2021-05-01 07:51:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 07:52:00,57838.72000000,57838.72000000,57765.98000000,57782.27000000,0.10164600,2021-05-01 07:52:59.999,5876.47400482,9,0.00000000,0.00000000,0
2021-05-01 07:53:00,57765.82000000,57765.82000000,57733.75000000,57754.66000000,0.15546500,2021-05-01 07:53:59.999,8977.67194722,13,0.10918400,6304.62439900,0
2021-05-01 07:54:00,57774.79000000,57786.88000000,57774.79000000,57786.88000000,0.03846000,2021-05-01 07:54:59.999,2222.23676880,4,0.03846000,2222.23676880,0
2021-05-01 07:55:00,57806.52000000,57830.03000000,57787.61000000,57797.02000000,0.25518800,2021-05-01 07:55:59.999,14749.91509485,9,0.20822800,12035.02568205,0
2021-05-01 07:56:00,57764.89000000,57764.89000000,57749.14000000,57764.89000000,0.22587200,2021-05-01 07:56:59.999,13046.02448670,8,0.20732200,11974.48577720,0
2021-05-01 07:57:00,57764.89000000,57764.89000000,57764.89000000,57764.89000000,0.00000000,2021-05-01 07:57:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 07:58:00,57708.83000000,57724.94000000,57608.08000000,57716.11000000,1.42002400,2021-05-01 07:58:59.999,81915.48625174,84,0.41533900,23954.91923881,0
2021-05-01 07:59:00,57743.49000000,57743.49000000,57680.41000000,57716.16000000,0.29095500,2021-05-01 07:59:59.999,16788.51660635,15,0.19750900,11395.77016750,0
2021-05-01 08:00:00,57727.38000000,57769.96000000,57718.67000000,57764.26000000,0.60460600,2021-05-01 08:00:59.999,34915.63565484,19,0.55806600,32228.77657743,0
2021-05-01 08:01:00,57767.15000000,57767.15000000,57764.26000000,57764.26000000,0.25575500,2021-05-01 08:01:59.999,14773.77783404,6,0.09800900,5661.41735834,0
2021-05-01 08:02:00,57774.48000000,57774.48000000,57759.51000000,57759.51000000,0.20356000,2021-05-01 08:02:59.999,11759.74414109,9,0.00000000,0.00000000,0
2021-05-01 08:03:00,57801.18000000,57801.18000000,57801.18000000,57801.18000000,0.05000000,2021-05-01 08:03:59.999,2890.05900000,1,0.05000000,2890.05900000,0
2021-05-01 08:04:00,57821.36000000,57821.36000000,57755.54000000,57755.62000000,0.03882000,2021-05-01 08:04:59.999,2242.78467373,6,0.03778000,2182.66394368,0
2021-05-01 08:05:00,57746.02000000,57797.54000000,57746.02000000,57791.27000000,0.20291000,2021-05-01 08:05:59.999,11725.81703316,11,0.07718200,4459.23591492,0
2021-05-01 08:06:00,57842.59000000,57842.59000000,57842.59000000,57842.59000000,0.00216200,2021-05-01 08:06:59.999,125.05567958,1,0.00216200,125.05567958,0
2021-05-01 08:07:00,57845.55000000,57879.25000000,57845.55000000,57871.18000000,0.20293000,2021-05-01 08:07:59.999,11740.23999008,13,0.13953000,8071.26180910,0
2021-05-01 08:08:00,57855.24000000,57928.39000000,57846.30000000,57928.39000000,0.74202600,2021-05-01 08:08:59.999,42959.15362351,39,0.43472400,25164.78822965,0
2021-05-01 08:09:00,57913.69000000,57913.69000000,57898.31000000,57898.31000000,0.07850300,2021-05-01 08:09:59.999,4545.46940793,3,0.00000000,0.00000000,0
2021-05-01 08:10:00,57877.54000000,57877.54000000,57877.54000000,57877.54000000,0.02158000,2021-05-01 08:10:59.999,1248.99731320,1,0.00000000,0.00000000,0
2021-05-01 08:11:00,57895.44000000,57906.08000000,57885.42000000,57885.42000000,0.14238900,2021-05-01 08:11:59.999,8243.87647907,8,0.03936800,2279.03402538,0
2021-05-01 08:12:00,57891.95000000,57891.96000000,57891.95000000,57891.96000000,0.03992200,2021-05-01 08:12:59.999,2311.16262862,2,0.02007200,1162.00742112,0
2021-05-01 08:13:00,57894.57000000,57894.57000000,57864.20000000,57864.20000000,0.08455500,2021-05-01 08:13:59.999,4893.70907510,5,0.00000000,0.00000000,0
2021-05-01 08:14:00,57826.74000000,57826.74000000,57797.43000000,57812.06000000,0.46261200,2021-05-01 08:14:59.999,26745.92841073,10,0.09810000,5672.02471360,0
2021-05-01 08:15:00,57812.09000000,57812.09000000,57812.09000000,57812.09000000,0.00171900,2021-05-01 08:15:59.999,99.37898271,1,0.00000000,0.00000000,0
2021-05-01 08:16:00,57812.09000000,57812.09000000,57812.09000000,57812.09000000,0.00000000,2021-05-01 08:16:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 08:17:00,57797.29000000,57833.37000000,57797.29000000,57833.37000000,0.32148600,2021-05-01 08:17:59.999,18585.48691080,10,0.02916100,1686.08198686,0
2021-05-01 08:18:00,57806.20000000,57806.20000000,57764.74000000,57776.46000000,0.21471400,2021-05-01 08:18:59.999,12407.83801928,12,0.03003500,1735.71295054,0
2021-05-01 08:19:00,57776.46000000,57776.46000000,57776.46000000,57776.46000000,0.00000000,2021-05-01 08:19:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 08:20:00,57776.46000000,57776.46000000,57776.46000000,57776.46000000,0.00000000,2021-05-01 08:20:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 08:21:00,57735.68000000,57747.23000000,57718.25000000,57747.23000000,0.12295000,2021-05-01 08:21:59.999,7098.26126344,14,0.11951500,6899.93920264,0
2021-05-01 08:22:00,57757.84000000,57760.59000000,57757.84000000,57760.59000000,0.02301800,2021-05-01 08:22:59.999,1329.47271937,4,0.01889300,1091.22162937,0
2021-05-01 08:23:00,57781.84000000,57818.06000000,57781.84000000,57818.06000000,0.22627600,2021-05-01 08:23:59.999,13076.60615870,9,0.22627600,13076.60615870,0
2021-05-01 08:24:00,57808.23000000,57808.23000000,57669.31000000,57756.28000000,1.78881000,2021-05-01 08:24:59.999,103311.16612444,62,0.22266900,12857.75038256,0
2021-05-01 08:25:00,57797.22000000,57797.22000000,57797.22000000,57797.22000000,0.05000000,2021-05-01 08:25:59.999,2889.86100000,1,0.00000000,0.00000000,0
2021-05-01 08:26:00,57799.76000000,57812.70000000,57799.76000000,57812.70000000,0.13778700,2021-05-01 08:26:59.999,7964.49661690,4,0.13778700,7964.49661690,0
2021-05-01 08:27:00,57840.82000000,57840.82000000,57811.17000000,57832.94000000,0.09461100,2021-05-01 08:27:59.999,5471.35389479,4,0.00000000,0.00000000,0
2021-05-01 08:28:00,57850.96000000,57863.53000000,57838.95000000,57838.95000000,0.00325100,2021-05-01 08:28:59.999,188.07397938,3,0.00086500,50.05195345,0
2021-05-01 08:29:00,57838.95000000,57838.95000000,57838.95000000,57838.95000000,0.00000000,2021-05-01 08:29:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 08:30:00,57801.32000000,57801.32000000,57801.32000000,57801.32000000,0.03461000,2021-05-01 08:30:59.999,2000.50368520,1,0.03461000,2000.50368520,0
2021-05-01 08:31:00,57791.33000000,57791.33000000,57744.89000000,57761.72000000,1.07052300,2021-05-01 08:31:59.999,61856.23033614,12,0.00200000,115.50661000,0
2021-05-01 08:32:00,57761.72000000,57761.72000000,57761.72000000,57761.72000000,0.00000000,2021-05-01 08:32:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 08:33:00,57750.91000000,57755.46000000,57750.91000000,57755.46000000,0.03410200,2021-05-01 08:33:59.999,1969.49841290,3,0.03410200,1969.49841290,0
2021-05-01 08:34:00,57755.46000000,57755.46000000,57755.46000000,57755.46000000,0.00000000,2021-05-01 08:34:59.999,0.00000000,0,0.00000000,0.00000000,0
2021-05-01 08:35:00,57658.76000000,57682.40000000,57658.76000000,57658.88000000,0.08357700,2021-05-01 08:35:59.999,4819.84418756,5,0.04043100,2331.65760120,0
2021-05-01 08:36:00,57648.52000000,57648.52000000,57613.19000000,57613.19000000,0.15345000,2021-05-01 08:36:59.999,8844.29430450,9,0.05807200,3346.64134920,0
2021-05-01 08:37:00,57604.58000000,57606.96000000,57603.09000000,57603.09000000,0.02326600,2021-05-01 08:37:59.999,1340.27845022,3,0.02124000,1223.57183040,0
